,term,URI,aat_bow,cs_rm,cs_wm,cs_rm_wm
52,homo,300106814,"['kenmerkende', 'noemen', 'sommige', 'uluzzian', 'sapiens', 'brengen', 'verwijzen', 'kopschrabbers', 'noorden', 'schiereiland', 'onderzoeker', 'voorkomen', 'homo', 'stijl', 'uluzzo', 'minder', 'karakteriseren', 'verband', 'randschrabbers', 'paleolithisch', 'cultuur', 'zuiden', 'italië', 'hiel', 'neanderthalensis', 'baai', 'naald', 'voorkomend', 'vaak']",0.5931260184392156,0.7704217164232832,0.7849689653603611
53,homo,300310320,"['vroeg', 'teen', 'voet', 'tussen', 'leven', 'misschien', 'afstammeling', 'paleoceen', 'te', 'orde', 'vingeren', 'fissura', 'boom', 'behendig', 'soort', 'ongeveer', 'kaak', 'primates', 'alleen', 'primair', 'gerichte', 'subtropen', 'hersenen', 'één', 'jaar', 'blijken', 'komen', 'waaronder', 'eoceen', 'gebied', 'korten', 'vore', 'neus', 'mens', 'kloven', 'enkele', 'platte', 'zoogdier', 'miljoen', 'beide', 'opponeerbaar', 'verschijnen', 'schedel', 'boombewoner', 'aap', 'veel', 'steeds', 'zoals', 'nagel', 'minste', 'hoeve', 'klauw', 'behalve', 'divers', 'ledemaat', 'mensaap', 'sapiens', 'gematigd', 'oog', 'zijde', 'calcarina', 'primaat', 'homo', 'laten', 'moderne', 'verwant', 'uniek', 'relatief', 'gewoonlijk', 'lemuren', 'ronde', 'gezicht', 'visueel', 'familie', 'hand', 'tand', 'geleden', 'troop', 'kenmerk', 'secundair']",0.6142576799440781,0.7865244489884861,0.8041515098738468
54,mongools,300021608,['mongools'],0.0,0.0,0.0
55,mongools,300193667,"['hoftapijt', 'opdracht', 'hoftapijten', 'koninklijk', 'willekeurig', 'hofweefgetouwen', 'bijvoorbeeld', 'safavid', 'ontwerpen', 'osmaans', 'tapijt', 'maken', 'mongools']",0.6741528185761166,0.3741234897014253,0.6629054472874117
56,mongools,300386479,"['zijde', 'sinds', 'rechterkant', 'gewaad', 'deel', 'traditioneel', 'veranderen', 'wijd', 'lang', 'weinig', 'kuit', 'mouw', 'reiken', 'knoopsluiting', 'kleurig', 'mongools', 'eeuw', 'kledingstuk']",0.664614874441971,0.44631201736184384,0.6610718395919958
57,mongools,300387497,"['nauwen', 'centraal', 'dezelfde', 'spreken', 'groep', 'leven', 'nationaliteit', 'stijl', 'aziatisch', 'hoogvlakte', 'moderne', 'verwant', 'gebruik', 'staat', 'tribaal', 'nomadentradities', 'cultuur', 'mongools', 'talen', 'volk', 'vooral', 'etnografisch', 'kennen', 'mongolië']",0.9876758347462896,0.6173146830501787,0.9717381901463595
58,mongools,300387497,"['nauwen', 'centraal', 'dezelfde', 'spreken', 'groep', 'leven', 'nationaliteit', 'stijl', 'aziatisch', 'hoogvlakte', 'moderne', 'verwant', 'gebruik', 'staat', 'tribaal', 'nomadentradities', 'cultuur', 'mongools', 'talen', 'volk', 'vooral', 'etnografisch', 'kennen', 'mongolië']",0.9876758347462896,0.6173146830501787,0.9717381901463595
59,mongools,300386437,"['nauwen', 'centraal', 'groep', 'leven', 'nationaliteit', 'stijl', 'historisch', 'moderne', 'aziatisch', 'hoogvlakte', 'verwant', 'gebruik', 'staat', 'etnisch', 'tribaal', 'cultuur', 'mongools', 'volk', 'vooral', 'mongolië']",0.9715773205186151,0.642327903627724,0.9620406060671987
60,mongools,300386437,"['nauwen', 'centraal', 'groep', 'leven', 'nationaliteit', 'stijl', 'historisch', 'moderne', 'aziatisch', 'hoogvlakte', 'verwant', 'gebruik', 'staat', 'etnisch', 'tribaal', 'cultuur', 'mongools', 'volk', 'vooral', 'mongolië']",0.9715773205186151,0.642327903627724,0.9620406060671987
61,mongools,300404673,"['heersen', 'elite', 'begin', 'turks', 'politiek', 'boeddhisme', 'vanaf', 'islam', 'stijl', 'eeuw', 'komen', 'zoals', 'gebruik', 'staat', 'religie', 'cultuur', 'mongools', 'tale', 'ontwikkelen', 'blijven', 'instelling', 'behouden', 'gerechtelijk', 'and', 'rijk']",0.8940316142530726,0.5760614036542634,0.8848636918481716
62,mongools,300388581,"['mongools', 'chalcha']",0.0,0.0,0.0
63,mongools,300388900,['mongools'],0.0,0.0,0.0
64,mongools,300391403,"['mongools', 'translitereren']",0.0,0.0,0.0
65,mongolen,300244065,"['mongool', 'centraal', 'textielstijlen', 'perzisch']",0.6013892234253758,0.5393590125990619,0.6346507668813862
66,mongolen,300264479,"['stichten', 'twee', 'geheim', 'zenboeddhisme', 'binnen', 'ervaring', 'bron', 'populair', 'onderricht', 'khan', 'geest', 'sekte', 'bereik', 'chun', 'ontvangen', 'verwijzen', 'celibatair', 'tao', 'taoïsme', 'klassiek', 'inzicht', 'monnik', 'wang', 'actief', 'voorkomen', 'kluizenares', 'azië', 'immens', 'eeuw', 'komen', 'eigen', 'matriarch', 'belangrijk', 'onsterfelijken', 'drakenpoort', 'aarden', 'chiu', 'religieus', 'gemeenschap', 'preken', 'befaamd', 'mongool', 'dzjengis', 'peking', 'elk', 'baseren', 'ontmoeten', 'uitnodigen', 'nadat', 'relatie', 'witten', 'taoïstisch', 'chen', 'buiten', 'volgeling', 'midden', 'beweging', 'chang', 'blijven', 'klooster', 'wolk', 'ste', 'lung', 'chuan', 'doelen', 'voorkeur', 'verscheiden', 'zeggen', 'behoren', 'bijzonder', 'hoofdkwartier', 'scholen', 'traditie', 'yang', 'incarnatie']",0.8795554731718563,0.5638908859349957,0.8728497245720938
67,mongolen,300244066,"['textielstijl', 'textielstijlen', 'perzisch', 'mongool', 'noordoost']",0.443031876511913,0.5412037652284796,0.49688232296702367
68,mongolen,300244066,"['textielstijl', 'textielstijlen', 'perzisch', 'mongool', 'noordoost']",0.443031876511913,0.5412037652284796,0.49688232296702367
69,mongolen,300244067,"['textielstijl', 'textielstijlen', 'perzisch', 'mongool', 'zuid']",0.35940477574343377,0.4678740827698495,0.414556559868623
70,mongolen,300244067,"['textielstijl', 'textielstijlen', 'perzisch', 'mongool', 'zuid']",0.35940477574343377,0.4678740827698495,0.414556559868623
71,mongolen,300244068,"['textielstijl', 'textielstijlen', 'perzisch', 'mongool', 'west']",0.4060577078368334,0.5263685430260457,0.46568109369876404
72,mongolen,300244068,"['textielstijl', 'textielstijlen', 'perzisch', 'mongool', 'west']",0.4060577078368334,0.5263685430260457,0.46568109369876404
73,mongolen,300244127,"['mongool', 'iraans', 'islamitisch', 'schilderstijl']",0.704774267754244,0.6927906005282518,0.752954863831472
74,mongolen,300264389,"['doden', 'mosliminstituut', 'kalifaat', 'nieuw', 'houden', 'macht', 'leven', 'één', 'groeien', 'politiek', 'verwijzen', 'kalief', 'snel', 'verovering', 'regeerperiode', 'mohammed', 'proberen', 'functie', 'eeuw', 'slinken', 'staat', 'symbool', 'moslimeenheid', 'religieus', 'ondanks', 'blaas', 'bestaan', 'keer', 'mongool', 'overwinning', 'omvang', 'blijven', 'bagdad', 'domein', 'divers']",0.831445865285827,0.5619767888409924,0.8294163840353005
75,mongolen,300244128,"['mongool', 'iraans', 'islamitisch', 'aardewerkstijlen']",0.5507880142296552,0.6940816164244415,0.6239535171164782
76,mongolen,300244064,"['textielstijl', 'mongool', 'textielstijlen', 'perzisch']",0.4238641242215161,0.6301898517536721,0.4968880741505892
77,mongolen,300244064,"['textielstijl', 'mongool', 'textielstijlen', 'perzisch']",0.4238641242215161,0.6301898517536721,0.4968880741505892
