term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
homo,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.8497051314082178,0.8680842197581135,0.8909517955580205
homo,odwn-10-105972128-n,"['homo', 'homobeweging', 'beweging']",0.7406699129841555,0.7275017693410794,0.7248404090984368
homo,eng-30-10254965-n,"['potten', 'vrouw', 'schuurmeid', 'lesbisch', 'lesbo', 'tribade', 'lesbienne', 'homo']",0.755580511824829,0.5850542137001216,0.5966496529745767
homo,eng-30-10254965-n,"['potten', 'vrouw', 'schuurmeid', 'lesbisch', 'lesbo', 'tribade', 'homo', 'lesbienne']",0.7555805118693278,0.5850542652994041,0.5966496530097154
homo,odwn-10-105972128-n,"['homo', 'homobeweging', 'beweging']",0.7406699129841555,0.7275017693410794,0.7248404090984368
homo,eng-30-10076033-n,"['homoseksueel', 'utrechtenaar', 'poten', 'reetkever', 'nicht', 'homofiel', 'man', 'holtor', 'homo', 'mietje', 'flikkeren']",0.8988488914718109,0.7012129869985803,0.7639105331520815
mongools,eng-30-06928839-n,['mongools'],0,0,0
mongools,odwn-10-106363474-n,"['talen', 'mongools']",0.6242216299467611,0.3855803324607536,0.6091838059528881
mongolen,,,,,
mongool,eng-30-10197525-n,"['cretin', 'kretijn', 'vrouwelijk', 'fanaat', 'gestoord', 'geestelijk', 'zwakzinnige', 'gehandicapt', 'verstandelijk', 'idioot', 'mongool', 'mogool', 'waanzinnig', 'imbeciel', 'krankzinnig', 'gek', 'debiel', 'geestesziek']",0.7828203182092702,0.6392328234002861,0.7879685746477825
mongool,eng-30-09644152-n,"['mongools', 'mongool']",0.26795053503304356,0.43634654203989043,0.28292314877889535
mongool,odwn-10-107179852-n,"['downsyndroom', 'mongool']",0.44817187553251786,0.5650919374321515,0.45247062444885816
mongool,eng-30-03087909-a,"['mongoloïde', 'mongool']",0.26795053503304356,0.43634654203989043,0.28292314877889535
japs,,,,,
jappen,,,,,
jap,odwn-10-103201483-n,"['japanner', 'jap']",0.7307298171103093,0.3809224688798734,0.34763611500535807
islamieten,eng-30-01189427-v,"['tijdens', 'islamiet', 'drinken', 'eten', 'vasten', 'ramadan']",0.5033410174600642,0.48789948193392935,0.51114235709709
islamiet,odwn-10-100569798-n,"['islam', 'islamiet', 'aanhanger']",0.9377551303198857,0.8132442581865482,0.8840616683735316
islamiet,moslimfundamentalist-n-1,"['orthodox', 'islamiet', 'moslimfundamentalist']",0.8552439510422135,0.7295164821491014,0.8028248827686398
westersere,,,,,
westerse,cultuurgeschiedenis-n-1,"['cultuurgeschiedenis', 'geschiedenis', 'westers', 'cultuur']",0.7614870538056316,0.7390557533107958,0.7647882797128082
westerse,eng-30-08366753-n,"['handelsbalans', 'land', 'hoge', 'sluiten', 'regionaal', 'groeien', 'geïndustrialiseerd', 'opleven', 'vitaal', 'tegenstelling', 'segment', 'ontwrichten', 'derdewereldland', 'open', 'sector', 'economie', 'noodlijdende', 'tussen', 'stagneren', 'gezond', 'economisch', 'westers', 'aantrekken', 'aardgas', 'geleiden', 'systeem', 'veerkrachtig', 'loonkosten', 'trekken', 'milieu', 'russisch', 'praktijk', 'nederlands']",0.7806175249692007,0.8388628383995897,0.8640076652199822
